wave,sigma_ppm
3.904576482649764,625.0762840761482
3.905580015083933,626.1200352365092
3.9065835475181006,626.7298270000091
3.907587079952269,627.333004411757
3.908590612386438,629.2628960097185
3.9095941448206055,632.1083248174604
3.910597677254774,634.2162057923905
3.9116012096889428,633.9132387241323
3.9126047421231105,630.9146141301696
3.9136082745572787,627.4440490588474
3.9146118069914473,625.5227179920429
3.9156153394256155,625.0261485852252
3.916618871859784,625.1805505238124
3.917622404293952,625.4021521912391
3.9186259367281204,625.3766308740408
3.919629469162288,625.2215540534091
3.920633001596457,625.065087909915
3.9216365340306254,625.0801065354808
3.922640066464793,625.5254823077048
3.9236435988989617,626.1467142263615
3.92464713133313,626.4786304480982
3.925650663767298,626.6061405833632
3.9266541962014667,626.8383275210899
3.9276577286356344,627.1186503289063
3.928661261069803,627.272606219303
3.9296647935039712,627.4412205108982
3.9306683259381394,627.7535380343986
3.931671858372308,628.0812292519753
3.9326753908064758,628.399295322943
3.9336789232406444,628.6769481026342
3.9346824556748126,628.6636989684426
3.9356859881089807,628.3650489190792
3.9366895205431494,628.1229854106837
3.937693052977317,628.0566982205247
3.9386965854114857,628.018156727026
3.939700117845654,627.99851252999
3.940703650279822,628.1214468409773
3.9417071827139907,628.440717479036
3.9427107151481584,628.9818946787495
3.943714247582327,629.6374443713958
3.944717780016495,630.160342500977
3.9457213124506634,630.5407108151923
3.946724844884832,631.0023512730897
3.9477283773189997,631.7107592461232
3.9487319097531683,632.7643956717582
3.9497354421873365,634.2125861218971
3.9507389746215047,635.6452535110766
3.9517425070556733,636.1776774104542
3.952746039489842,635.8635109555966
3.9537495719240097,635.7244454308875
3.954753104358178,635.8241880041392
3.955756636792346,635.6741323144369
3.9567601692265146,635.6809237762411
3.9577637016606833,636.2525866150544
3.958767234094851,637.0254195639861
3.9597707665290196,637.6661651203971
3.9607742989631873,638.3235102218254
3.961777831397356,639.1754345011722
3.9627813638315246,640.1677551954842
3.9637848962656923,641.2738932246039
3.964788428699861,642.5722758747221
3.965791961134029,644.2093346978921
3.9667954935681973,646.4733626049447
3.967799026002366,649.3747988784761
3.9688025584365336,652.140157862921
3.9698060908707022,653.8206131724711
3.9708096233048704,654.4280431327104
3.9718131557390386,655.1738083855018
3.972816688173207,657.3517367170153
3.973820220607375,660.5298284660345
3.9748237530415436,662.8681714798406
3.9758272854757117,664.0096733208165
3.97683081790988,665.4047464128282
3.9778343503440485,668.0746609798266
3.9788378827782163,671.9180235436374
3.979841415212385,675.7314165941548
3.980844947646553,678.2785603140293
3.9818484800807212,680.2126972160834
3.98285201251489,683.103845603052
3.9838555449490576,687.5209307435504
3.984859077383226,692.6734717131189
3.9858626098173944,696.9003687543657
3.9868661422515626,699.8777988390893
3.987869674685731,703.3300514270702
3.988873207119899,708.2927245794581
3.9898767395540675,714.0351994351406
3.9908802719882357,719.5052924112147
3.991883804422404,724.4612380518839
3.9928873368565725,729.7350766640012
3.99389086929074,736.1341676299152
3.994894401724909,743.115907773296
3.995897934159077,749.6689322092462
3.996901466593245,756.3050458200909
3.997904999027414,764.3560737459425
3.9989085314615824,773.2384595257721
3.99991206389575,780.9899390999317
4.000915596329919,787.4864801386476
4.0019191287640865,794.3033430977882
4.002922661198255,802.2626235636354
4.003926193632424,811.2389263501221
4.0049297260665915,821.1216513543309
4.00593325850076,831.7834137520435
4.006936790934928,842.8604915969596
4.0079403233690964,854.1788853509102
4.008943855803265,866.090708652771
4.009947388237433,878.9575831672473
4.010950920671601,892.5744988823782
4.011954453105769,906.6430832323231
4.012957985539938,921.4610439988098
4.013961517974106,937.271259913392
4.014965050408275,953.4376143000982
4.015968582842443,969.2847069201744
4.0169721152766105,984.902057047447
4.017975647710779,1000.7758839329782
4.018979180144948,1017.4808778068603
4.019982712579115,1035.0942697963603
4.020986245013284,1053.0318910476092
4.021989777447452,1071.222347507657
4.02299330988162,1090.2558989507775
4.023996842315789,1110.440295073794
4.025000374749958,1131.6785922825795
4.026003907184125,1153.620104343569
4.027007439618293,1176.106412558216
4.028010972052462,1199.619244090085
4.02901450448663,1224.4857415039166
4.030018036920798,1250.4593327433918
4.031021569354967,1277.6754134031335
4.032025101789134,1306.5288065849134
4.033028634223303,1336.303580816533
4.034032166657472,1365.7805544793746
4.03503569909164,1395.2896793868758
4.036039231525808,1426.2645005597435
4.037042763959976,1459.2289005560528
4.038046296394144,1493.8607613231188
4.039049828828313,1530.2282954808156
4.040053361262482,1568.4929709572077
4.041056893696649,1608.6517652056589
4.042060426130818,1652.208741624318
4.043063958564986,1700.0180787969273
4.044067490999154,1747.0318407871623
4.045071023433323,1787.994576994677
4.046074555867491,1827.025635126025
4.047078088301659,1871.078382011174
4.048081620735827,1921.0676365071097
4.049085153169996,1976.3862457808023
4.050088685604164,2038.9478126876543
4.051092218038332,2106.9359200278736
4.052095750472501,2171.1294183794994
4.053099282906668,2225.415885941987
4.054102815340837,2275.4524360051123
4.055106347775006,2329.6589453189863
4.056109880209174,2391.4600613268353
4.057113412643342,2462.463946291223
4.05811694507751,2541.145321716249
4.059120477511678,2619.308789707151
4.060124009945847,2690.6353833072712
4.061127542380015,2759.8708270216507
4.062131074814183,2836.011245119442
4.063134607248351,2922.2056668624987
4.06413813968252,3014.5668935754447
4.065141672116688,3106.671340707624
4.066145204550857,3198.157056118339
4.0671487369850245,3295.915129734736
4.068152269419192,3402.961225454049
4.069155801853361,3514.57386881749
4.0701593342875295,3626.3239906031113
4.071162866721697,3738.744522858821
4.072166399155866,3854.7398292428416
4.073169931590034,3975.917848324278
4.074173464024202,4102.500232861155
4.075176996458371,4234.881959961315
4.0761805288925395,4373.6178062040835
4.077184061326707,4519.221252763182
4.078187593760875,4672.0479517969625
4.0791911261950435,4831.8149482558265
4.080194658629212,4998.963484900462
4.081198191063381,5175.76558029477
4.0822017234975485,5362.0558211933785
4.083205255931717,5553.119455943148
4.084208788365885,5747.1821560623575
4.0852123208000535,5949.784617758783
4.086215853234222,6169.088615869559
4.08721938566839,6406.408282449226
4.088222918102558,6648.601396740385
4.089226450536726,6883.433877744757
4.090229982970895,7120.205188827884
4.091233515405063,7375.2122990175885
4.092237047839231,7651.354840859768
4.0932405802734,7941.73743874155
4.0942441127075675,8237.091754509414
4.095247645141736,8534.761490959381
4.096251177575905,8843.375464105708
4.097254710010073,9170.41415288748
4.098258242444241,9514.38419465444
4.099261774878409,9873.086406353128
4.100265307312577,10248.520060269548
4.101268839746746,10642.388815158543
4.102272372180914,11053.514123627694
4.103275904615082,11481.095378893031
4.10427943704925,11927.33278286932
4.105282969483419,12396.543308184084
4.106286501917587,12890.363911413382
4.107290034351756,13406.53639665275
4.108293566785924,13947.830775094784
4.1092970992200915,14522.770154815187
4.11030063165426,15126.262473313303
4.111304164088429,15737.787826532609
4.112307696522596,16354.870154880382
4.113311228956765,17000.3681632101
4.114314761390933,17684.734878483316
4.115318293825101,18397.330170628873
4.11632182625927,19134.851328453522
4.117325358693439,19900.855133760622
4.118328891127606,20697.208363336744
4.119332423561774,21536.88784895863
4.120335955995943,22427.854848074254
4.121339488430111,23348.32007597463
4.12234302086428,24283.200199395225
4.123346553298448,25255.38445470321
4.124350085732616,26289.54163837944
4.125353618166784,27380.859377333254
4.126357150600953,28509.969230828006
4.127360683035121,29668.1259665809
4.128364215469289,30877.423679762527
4.129367747903457,32172.678563933823
4.130371280337625,33550.81544496425
4.131374812771794,34995.411195679175
4.132378345205963,36520.462626711625
4.13338187764013,38110.035445157395
4.134385410074299,39717.0649357185
4.135388942508467,41359.56754839642
4.136392474942635,43076.31874000981
4.137396007376804,44864.83244942165
4.1383995398109725,46753.71838579693
4.13940307224514,48775.01702254934
4.140406604679308,50866.435133008075
4.141410137113477,52976.5429528946
4.142413669547645,55186.37750432562
4.143417201981813,57573.04166095797
4.144420734415982,60069.583977653274
4.145424266850149,62593.92535345491
4.146427799284318,65208.16925766295
4.1474313317184865,68018.04201669946
4.148434864152655,71001.46421485436
4.149438396586823,74022.06077323457
4.150441929020991,76983.80997193285
4.151445461455159,79966.78120156497
4.152448993889328,83187.01241316122
4.153452526323496,86729.79466082058
4.154456058757664,90439.68836802729
4.155459591191832,94140.3028935621
4.156463123626001,97896.58209286547
4.157466656060169,102021.65594095657
4.158470188494338,106650.77824103937
4.1594737209285055,111442.00489982018
4.160477253362673,116085.8552817917
4.161480785796842,120804.65064539417
4.1624843182310105,126056.63123768996
4.163487850665179,131973.78644588194
4.164491383099347,138061.3576296172
4.1654949155335155,143865.11690295936
4.166498447967683,149847.1529196741
4.167501980401852,156725.9554989666
4.16850551283602,164343.8812952132
4.169509045270188,171941.75556059397
4.170512577704356,179224.39771726207
4.1715161101385245,186930.59601075485
4.172519642572693,195953.04330111374
4.173523175006862,205786.0143498162
4.1745267074410295,215032.61006214638
4.175530239875198,223625.48091011948
4.176533772309366,233093.87653758956
4.1775373047435345,244564.11311497184
4.178540837177703,257077.2183870541
4.179544369611871,268474.30798963737
4.180547902046039,278952.55684552377
4.181551434480207,291210.3923254337
4.182554966914376,306461.59391703573
4.183558499348544,322285.88989616476
4.184562031782712,335120.6121045243
4.185565564216881,346036.91571918386
4.1865690966510485,360586.8459651738
4.187572629085217,380668.80796242546
4.188576161519386,402076.20944931626
4.189579693953554,421473.99913646304
4.190583226387722,441514.41826823953
4.19158675882189,467136.0721250651
4.192590291256058,497224.2217817217
4.193593823690227,524076.43726731266
4.194597356124395,545459.3115334857
4.195600888558563,570266.5631518564
4.196604420992731,608095.1071883959
4.1976079534269,658858.7460098172
4.198611485861068,710906.7002791514
4.199615018295237,755206.4374248852
4.200618550729405,800542.64155644
4.201622083163572,859616.7626757052
4.202625615597741,928093.9003995256
4.20362914803191,986456.4841248023
4.204632680466078,1028151.4754045337
4.205636212900246,1082217.9550639447
4.206639745334414,1184826.1489956523
4.207643277768582,1323964.13985518
4.208646810202751,1439660.3165913501
4.20965034263692,1519256.5532609408
4.210653875071088,1641897.0238085608
4.211657407505255,1902781.7860992558
4.212660939939424,2301509.5727526234
4.213664472373592,2628255.62533876
4.214668004807761,2779233.7435816806
4.215671537241929,3048648.41382748
4.216675069676096,3699325.197646407
4.217678602110265,4641946.493349632
4.218682134544434,5349815.577161762
4.219685666978602,5756970.405641394
4.220689199412771,6531045.425580192
4.221692731846938,8249321.741286641
4.222696264281106,10810307.770490784
4.223699796715275,12467256.130740695
4.224703329149444,12691423.089522619
4.225706861583611,14383171.863270741
4.22671039401778,20948967.848286573
4.227713926451948,36418215.66515687
4.228717458886116,50828505.20104398
4.229720991320285,48134059.022264466
4.2307245237544535,50824655.53109518
4.231728056188621,78787769.71889624
4.232731588622789,160787805.33881024
4.233735121056958,258591394.34168884
4.234738653491126,343436084.2256315
4.235742185925295,510121437.9983792
4.236745718359463,761135129.4470125
4.23774925079363,1112937471.4142091
4.238752783227799,1430143249.6804676
4.2397563156619675,1642530038.6773906
4.240759848096136,2101503401.2333357
4.241763380530304,2978686688.4226975
4.242766912964472,4417524891.803774
4.24377044539864,4223640348.910822
4.244773977832809,2827251886.96234
4.2457775102669775,2483175448.5550094
4.246781042701145,3273878167.29154
4.247784575135313,6109409899.82653
4.2487881075694816,11357431069.158205
4.24979164000365,16379615247.755068
4.250795172437819,20477639386.02277
4.2517987048719865,23962261299.82581
4.252802237306154,26141284370.18169
4.253805769740323,26830454593.622288
4.2548093021744915,27342038287.071266
4.25581283460866,28392671330.12775
4.256816367042828,29491808089.58493
4.257819899476996,30425995497.91872
4.258823431911164,30949122545.07365
4.259826964345333,31027973075.024094
4.260830496779501,31128861598.726532
4.26183402921367,31635542464.31645
4.262837561647837,32336646507.02978
4.2638410940820055,32792169806.329235
4.264844626516174,32991357425.357037
4.265848158950343,33081320366.66317
4.2668516913845105,33158162455.358448
4.267855223818679,33242147156.29422
4.268858756252847,33332839780.67549
4.2698622886870155,33429083175.839043
4.270865821121184,33533298874.790127
4.271869353555353,33640888286.09288
4.2728728859895195,33741279877.974148
4.273876418423688,33830640208.035336
4.274879950857857,33914565345.031433
4.275883483292025,34000588672.14825
4.276887015726194,34091803217.43511
4.277890548160362,34182859894.13678
4.2788940805945295,34257770308.24159
4.279897613028698,34300594786.798157
4.280901145462867,34309213403.354603
4.281904677897035,34285612390.371784
4.282908210331203,34239623630.037533
4.283911742765371,34175002403.74276
4.284915275199539,34159874145.61732
4.285918807633708,34168547265.62954
4.286922340067877,34166330066.04549
4.287925872502044,34147969427.88942
4.288929404936212,34152851716.034542
4.289932937370381,34216880450.156914
4.290936469804549,34399030898.485435
4.291940002238718,34734084394.07822
4.292943534672886,35307561787.75062
4.293947067107053,36305912979.57277
4.294950599541222,37462501954.86966
4.295954131975391,38575592419.35265
4.296957664409559,39858409954.90121
4.297961196843727,41038739819.66452
4.298964729277895,44616375718.654434
4.299968261712063,60125961314.010155
4.300971794146232,112721278775.95287
4.301975326580401,250835917268.5464
4.302978859014569,398702316090.60754
4.303982391448736,559746097485.4479
4.304985923882905,864246383282.9424
4.305989456317073,1152100165199.6929
4.306992988751242,1455064619697.4038
4.30799652118541,1804545542823.324
4.309000053619578,2277172151674.8403
4.310003586053746,3302294466291.8447
4.311007118487915,4575565480203.265
4.312010650922083,6184079499503.79
4.313014183356252,8389356162540.142
4.314017715790419,10580519439751.03
4.315021248224587,15801124218304.889
4.316024780658756,29077641422835.965
4.317028313092925,236195044297191.6
4.318031845527093,inf
